match_id,date,home_team,away_team,home_score,away_score,tournament,neutral_site,home_elo_pre_x,away_elo_pre_x,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_xg,away_xg,competition_importance,result_label,goal_margin,total_goals,tournament_group,home_match_id,home_neutral_site,home_tournament_group,home_competition_importance,home_elo_pre_y,home_goals_for,home_goals_against,home_shots_for,home_shots_on_target_for,home_xg_for,home_xg_against,home_points,home_win_flag,home_goal_diff,home_form_points_last5,home_goal_diff_form_last5,home_goals_for_last5,home_goals_against_last5,home_shots_last5,home_shots_on_target_last5,home_xg_last5,home_xga_last5,home_win_rate_last5,home_elo_last,home_matches_played_prior,away_match_id,away_neutral_site,away_tournament_group,away_competition_importance,away_elo_pre_y,away_goals_for,away_goals_against,away_shots_for,away_shots_on_target_for,away_xg_for,away_xg_against,away_points,away_win_flag,away_goal_diff,away_form_points_last5,away_goal_diff_form_last5,away_goals_for_last5,away_goals_against_last5,away_shots_last5,away_shots_on_target_last5,away_xg_last5,away_xga_last5,away_win_rate_last5,away_elo_last,away_matches_played_prior,elo_diff,form_points_diff,goal_diff_form_diff,goals_for_diff,goals_against_diff,shots_diff,shots_on_target_diff,xg_diff,xga_diff,win_rate_diff,matches_played_diff
3297,2019-09-14,Mexico,Portugal,1,2,Continental Cup,1,1804.8,1912.4,11,6,5,3,1.44,0.96,0.92,away_win,-1,3,continental,3297,1,continental,0.92,1804.8,1,2,11,5,1.44,0.96,0,0,-1,1.2,-0.4,0.4,0.8,6.8,1.6,1.2600000000000002,1.416,0.2,1788.7,157,3297,1,continental,0.92,1912.4,2,1,6,3,0.96,1.44,3,1,1,2.0,1.4,2.6,1.2,10.4,3.8,1.702,0.7900000000000001,0.6,1921.7,156,-133.0,-0.8,-1.7999999999999998,-2.2,0.3999999999999999,-3.6000000000000005,-2.1999999999999997,-0.4419999999999997,-0.6259999999999998,-0.39999999999999997,1
3298,2019-09-15,Spain,Iran,2,0,Qualifier,0,1890.9,1752.9,14,4,4,0,1.74,0.51,0.85,home_win,2,2,qualifier,3298,0,qualifier,0.85,1890.9,2,0,14,4,1.74,0.51,3,1,2,2.0,0.6,1.4,0.8,9.0,2.0,1.8219999999999998,1.23,0.6,1909.4,145,3298,0,qualifier,0.85,1752.9,0,2,4,0,0.51,1.74,0,0,-2,1.0,-1.0,1.4,2.4,6.6,2.6,1.3820000000000001,1.2280000000000002,0.2,1744.1,126,165.30000000000018,1.0,1.6,0.0,1.5999999999999999,2.4000000000000004,-0.6000000000000001,0.4399999999999997,-0.0019999999999997797,0.39999999999999997,19
3299,2019-09-15,Paraguay,Senegal,1,1,Qualifier,0,1714.2,1838.2,7,6,3,2,1.21,0.71,0.85,draw,0,2,qualifier,3299,0,qualifier,0.85,1714.2,1,1,7,3,1.21,0.71,1,0,0,2.4,0.6,1.4,0.8,5.6,1.8,0.9480000000000001,1.764,0.8,1746.6,144,3299,0,qualifier,0.85,1838.2,1,1,6,2,0.71,1.21,1,0,0,2.4,1.0,2.0,1.0,7.8,2.8,1.106,1.19,0.8,1820.0,138,-73.40000000000009,0.0,-0.4,-0.6000000000000001,0.19999999999999996,-2.2,-0.9999999999999998,-0.15800000000000003,-0.5740000000000001,0.0,6
3300,2019-09-17,Uzbekistan,Norway,0,1,World Cup,1,1666.0,1785.1,8,6,3,3,1.48,0.56,1.0,away_win,-1,1,world_cup,3300,1,world_cup,1.0,1666.0,0,1,8,3,1.48,0.56,0,0,-1,1.4,-0.4,1.0,1.4,5.8,2.2,0.5740000000000001,1.778,0.4,1631.8,132,3300,1,world_cup,1.0,1785.1,1,0,6,3,0.56,1.48,3,1,1,1.6,0.2,1.0,0.8,9.0,3.2,1.482,1.036,0.4,1790.4,122,-158.60000000000014,-0.20000000000000018,-0.6000000000000001,0.0,-0.5999999999999999,-3.2,-1.0,-0.9079999999999999,-0.742,0.0,10
3301,2019-09-17,Netherlands,Nigeria,2,2,World Cup,1,1870.0,1756.6,15,8,4,3,1.32,0.82,1.0,draw,0,4,world_cup,3301,1,world_cup,1.0,1870.0,2,2,15,4,1.32,0.82,1,0,0,1.8,0.8,2.0,1.2,9.8,3.6,1.42,1.364,0.6,1887.9,127,3301,1,world_cup,1.0,1756.6,2,2,8,3,0.82,1.32,1,0,0,1.0,-0.4,0.6,1.0,7.0,2.8,1.142,1.44,0.2,1728.8,143,159.10000000000014,0.8,1.2000000000000002,1.4,-0.19999999999999996,2.8000000000000007,0.8000000000000003,0.278,0.07599999999999985,0.39999999999999997,-16
3302,2019-09-19,South Africa,Uzbekistan,0,0,Qualifier,0,1637.3,1683.1,4,6,1,1,1.11,0.6,0.85,draw,0,0,qualifier,3302,0,qualifier,0.85,1637.3,0,0,4,1,1.11,0.6,1,0,0,1.6,0.4,0.8,0.4,5.6,1.6,0.9959999999999999,1.22,0.4,1672.4,135,3302,0,qualifier,0.85,1683.1,0,0,6,1,0.6,1.11,1,0,0,1.4,-0.2,0.8,1.0,6.6,2.4,0.738,1.502,0.4,1666.0,133,6.400000000000091,0.20000000000000018,0.6000000000000001,0.0,0.6,-1.0,-0.7999999999999998,0.2579999999999999,0.28200000000000003,0.0,2
3303,2019-09-20,Chile,Ivory Coast,2,0,Continental Cup,1,1773.6,1724.0,7,3,2,0,1.02,1.22,0.92,home_win,2,2,continental,3303,1,continental,0.92,1773.6,2,0,7,2,1.02,1.22,3,1,2,1.4,-0.6,1.0,1.6,5.4,1.4,1.0139999999999998,1.39,0.4,1742.3,131,3303,1,continental,0.92,1724.0,0,2,3,0,1.22,1.02,0,0,-2,1.2,-0.6,1.0,1.6,7.8,2.8,1.1199999999999999,1.528,0.4,1714.2,146,28.09999999999991,0.19999999999999996,0.0,0.0,0.0,-2.3999999999999995,-1.4,-0.1060000000000001,0.13800000000000012,0.0,-15
3305,2019-09-21,New Zealand,Ivory Coast,1,1,Friendly,1,1671.2,1747.0,5,9,2,2,0.47,0.74,0.5,draw,0,2,friendly,3305,1,friendly,0.5,1671.2,1,1,5,2,0.47,0.74,1,0,0,2.4,0.6,1.6,1.0,6.2,2.8,0.6880000000000001,1.948,0.8,1642.3,131,3305,1,friendly,0.5,1747.0,1,1,9,2,0.74,0.47,1,0,0,0.6,-1.2,0.6,1.8,7.4,2.4,1.2,1.268,0.2,1724.0,147,-81.70000000000005,1.7999999999999998,1.7999999999999998,1.0,0.8,-1.2000000000000002,0.3999999999999999,-0.5119999999999999,-0.6799999999999999,0.6000000000000001,-16
3304,2019-09-21,Wales,Denmark,0,0,Continental Cup,1,1714.5,1823.3,9,7,3,0,1.42,1.47,0.92,draw,0,0,continental,3304,1,continental,0.92,1714.5,0,0,9,3,1.42,1.47,1,0,0,1.0,0.0,1.8,1.8,6.4,2.2,1.128,1.326,0.2,1686.4,163,3304,1,continental,0.92,1823.3,0,0,7,0,1.47,1.42,1,0,0,1.6,-0.2,1.8,2.0,7.8,2.6,1.5379999999999998,1.416,0.4,1837.5,151,-151.0999999999999,-0.6000000000000001,0.2,0.0,0.19999999999999996,-1.3999999999999995,-0.3999999999999999,-0.4099999999999999,0.08999999999999986,-0.2,12
3307,2019-09-21,Denmark,Germany,0,2,World Cup,1,1870.2,1882.8,7,7,2,3,1.37,1.76,1.0,away_win,-2,2,world_cup,3307,1,world_cup,1.0,1870.2,0,2,7,2,1.37,1.76,0,0,-2,1.2,-0.4,1.4,1.8,8.2,2.2,1.556,1.4300000000000002,0.2,1823.3,152,3307,1,world_cup,1.0,1882.8,2,0,7,3,1.76,1.37,3,1,2,2.2,1.4,2.0,0.6,9.8,3.6,1.716,1.124,0.6,1931.7,141,-108.40000000000009,-1.0000000000000002,-1.7999999999999998,-0.6000000000000001,-1.2000000000000002,-1.6000000000000014,-1.4,-0.15999999999999992,-0.30600000000000005,-0.39999999999999997,11
3306,2019-09-21,Czech Republic,Croatia,3,0,Continental Cup,1,1723.6,1833.4,7,9,3,2,0.4,1.31,0.92,home_win,3,3,continental,3306,1,continental,0.92,1723.6,3,0,7,3,0.4,1.31,3,1,3,1.4,0.0,1.0,1.0,6.0,1.4,0.966,1.5059999999999998,0.4,1720.8,142,3306,1,continental,0.92,1833.4,0,3,9,2,1.31,0.4,0,0,-3,1.6,0.2,1.6,1.4,6.8,2.6,1.402,1.222,0.4,1812.9,139,-92.10000000000014,-0.20000000000000018,-0.2,-0.6000000000000001,0.3999999999999999,-0.7999999999999998,-1.2000000000000002,-0.43599999999999994,-0.2839999999999998,0.0,3
3308,2019-09-24,Ghana,Denmark,3,2,Continental Cup,1,1724.3,1848.2,10,9,4,3,0.82,1.57,0.92,home_win,1,5,continental,3308,1,continental,0.92,1724.3,3,2,10,4,0.82,1.57,3,1,1,1.2,-0.6,1.0,1.6,6.8,1.6,0.9400000000000001,1.442,0.2,1696.9,128,3308,1,continental,0.92,1848.2,2,3,9,3,1.57,0.82,0,0,-1,0.6,-1.2,0.6,1.8,8.0,1.8,1.5340000000000003,1.458,0.0,1870.2,153,-173.29999999999995,0.6,0.6,0.4,0.19999999999999996,-1.2000000000000002,-0.19999999999999996,-0.5940000000000002,0.016000000000000014,0.2,-25
3309,2019-09-25,Qatar,Italy,1,1,Continental Cup,0,1691.6,1880.9,9,12,1,4,1.31,1.6,0.92,draw,0,2,continental,3309,0,continental,0.92,1691.6,1,1,9,1,1.31,1.6,1,0,0,1.0,-0.2,1.4,1.6,7.0,3.0,0.7700000000000001,1.294,0.2,1706.6,136,3309,0,continental,0.92,1880.9,1,1,12,4,1.6,1.31,1,0,0,1.2,0.0,0.8,0.8,8.6,2.0,1.814,1.254,0.2,1851.5,150,-144.9000000000001,-0.19999999999999996,-0.2,0.5999999999999999,-0.8,-1.5999999999999996,1.0,-1.044,-0.040000000000000036,0.0,-14
3310,2019-09-26,Brazil,Tunisia,4,0,Qualifier,0,1964.7,1718.5,12,4,4,0,2.12,0.32,0.85,home_win,4,4,qualifier,3310,0,qualifier,0.85,1964.7,4,0,12,4,2.12,0.32,3,1,4,1.8,0.4,1.4,1.0,12.0,4.2,1.848,0.9359999999999999,0.4,1970.0,140,3310,0,qualifier,0.85,1718.5,0,4,4,0,0.32,2.12,0,0,-4,0.8,-1.4,0.8,2.2,5.4,1.8,0.8879999999999999,1.3439999999999999,0.2,1677.9,145,292.0999999999999,1.0,1.7999999999999998,0.5999999999999999,1.2000000000000002,6.6,2.4000000000000004,0.9600000000000002,0.4079999999999999,0.2,-5
3311,2019-09-26,Poland,Austria,1,2,Continental Cup,1,1761.6,1793.9,6,12,1,4,1.36,1.01,0.92,away_win,-1,3,continental,3311,1,continental,0.92,1761.6,1,2,6,1,1.36,1.01,0,0,-1,0.8,-0.2,0.4,0.6,7.6,2.6,1.076,1.2579999999999998,0.0,1759.8,148,3311,1,continental,0.92,1793.9,2,1,12,4,1.01,1.36,3,1,1,0.2,-1.4,0.8,2.2,8.8,2.8,1.2040000000000002,1.452,0.0,1765.5,122,-5.7000000000000455,0.6000000000000001,1.2,-0.4,1.6,-1.200000000000001,-0.19999999999999973,-0.1280000000000001,0.19400000000000017,0.0,26
3312,2019-09-26,Croatia,Sweden,2,0,Friendly,1,1861.3,1749.3,9,7,3,2,1.56,0.79,0.5,home_win,2,2,friendly,3312,1,friendly,0.5,1861.3,2,0,9,3,1.56,0.79,3,1,2,1.6,0.2,1.6,1.4,6.2,2.4,1.29,1.0739999999999998,0.4,1833.4,140,3312,1,friendly,0.5,1749.3,0,2,7,2,0.79,1.56,0,0,-2,0.2,-1.6,0.6,2.2,6.6,1.8,1.044,1.106,0.0,1756.0,131,77.40000000000009,1.4000000000000001,1.8,1.0,0.8000000000000003,-0.39999999999999947,0.5999999999999999,0.246,0.03200000000000025,0.4,9
3313,2019-09-27,South Africa,Colombia,2,0,Continental Cup,0,1649.6,1811.7,6,9,2,2,1.0,1.21,0.92,home_win,2,2,continental,3313,0,continental,0.92,1649.6,2,0,6,2,1.0,1.21,3,1,2,1.2,0.2,0.6,0.4,5.2,1.2,1.08,1.052,0.2,1637.3,136,3313,0,continental,0.92,1811.7,0,2,9,2,1.21,1.0,0,0,-2,1.4,0.6,1.4,0.8,9.6,3.2,1.486,0.882,0.4,1845.8,138,-208.5,-0.19999999999999996,-0.39999999999999997,-0.7999999999999999,0.4,-4.3999999999999995,-2.0,-0.4059999999999999,-0.17000000000000004,-0.2,-2
3314,2019-09-27,United States,Wales,4,1,Nations League,1,1863.3,1722.0,13,4,4,1,1.94,0.82,0.75,home_win,3,5,nations_league,3314,1,nations_league,0.75,1863.3,4,1,13,4,1.94,0.82,3,1,3,1.2,0.0,1.6,1.6,8.8,3.2,1.562,1.242,0.2,1815.0,111,3314,1,nations_league,0.75,1722.0,1,4,4,1,0.82,1.94,0,0,-3,1.0,0.0,1.0,1.0,6.8,2.0,1.184,1.396,0.2,1714.5,164,100.5,0.19999999999999996,0.0,0.6000000000000001,-0.6000000000000001,2.000000000000001,1.2000000000000002,0.3780000000000001,0.15399999999999991,0.0,-53
3315,2019-09-28,Uzbekistan,Japan,0,4,Continental Cup,1,1649.5,1812.4,9,8,0,4,0.56,1.29,0.92,away_win,-4,4,continental,3315,1,continental,0.92,1649.5,0,4,9,0,0.56,1.29,0,0,-4,1.0,-0.4,0.6,1.0,7.0,2.0,0.7340000000000001,1.322,0.2,1683.1,134,3315,1,continental,0.92,1812.4,4,0,8,4,1.29,0.56,3,1,4,1.4,-0.2,1.0,1.2,10.2,2.4,1.35,1.262,0.4,1812.0,120,-128.9000000000001,-0.3999999999999999,-0.2,-0.4,0.19999999999999996,-3.1999999999999993,-0.3999999999999999,-0.616,-0.06000000000000005,-0.2,14
3316,2019-09-28,Argentina,Italy,4,2,Continental Cup,1,1987.9,1887.8,10,9,4,3,1.68,1.72,0.92,home_win,2,6,continental,3316,1,continental,0.92,1987.9,4,2,10,4,1.68,1.72,3,1,2,2.0,1.4,1.8,0.4,12.6,4.2,1.796,1.3379999999999999,0.6,1982.9,130,3316,1,continental,0.92,1887.8,2,4,9,3,1.72,1.68,0,0,-2,1.2,0.0,1.0,1.0,9.8,2.8,1.8399999999999999,1.082,0.2,1880.9,151,102.0,0.8,1.4,0.8,0.6,2.799999999999999,1.4000000000000004,-0.04399999999999982,-0.2559999999999998,0.39999999999999997,-21
3317,2019-10-01,Switzerland,Austria,3,0,Qualifier,0,1847.9,1772.7,8,8,3,2,1.77,0.94,0.85,home_win,3,3,qualifier,3317,0,qualifier,0.85,1847.9,3,0,8,3,1.77,0.94,3,1,3,2.0,0.6,1.4,0.8,8.0,2.8,1.55,1.46,0.6,1877.2,134,3317,0,qualifier,0.85,1772.7,0,3,8,2,0.94,1.77,0,0,-3,0.8,-0.6,1.2,1.8,9.0,3.2,1.1119999999999999,1.3940000000000001,0.2,1793.9,123,83.29999999999995,1.2,1.2,0.19999999999999996,1.0,-1.0,-0.40000000000000036,0.43800000000000017,-0.06599999999999984,0.39999999999999997,11
3318,2019-10-02,Germany,Switzerland,2,1,Qualifier,0,1898.2,1798.5,10,4,3,1,1.8,1.49,0.85,home_win,1,3,qualifier,3318,0,qualifier,0.85,1898.2,2,1,10,3,1.8,1.49,3,1,1,2.2,1.4,1.8,0.4,9.6,3.6,1.668,1.264,0.6,1882.8,142,3318,0,qualifier,0.85,1798.5,1,2,4,1,1.49,1.8,0,0,-1,2.0,0.8,1.4,0.6,7.4,2.8,1.6640000000000001,1.346,0.6,1847.9,135,34.899999999999864,0.20000000000000018,0.5999999999999999,0.40000000000000013,0.19999999999999996,2.1999999999999993,0.8000000000000003,0.0039999999999997815,0.08200000000000007,0.0,7
3319,2019-10-02,Qatar,Spain,0,1,Qualifier,1,1669.5,1892.6,6,8,2,3,0.87,1.67,0.85,away_win,-1,1,qualifier,3319,1,qualifier,0.85,1669.5,0,1,6,2,0.87,1.67,0,0,-1,1.2,0.4,1.6,1.2,7.6,2.6,1.012,1.17,0.2,1691.6,137,3319,1,qualifier,0.85,1892.6,1,0,8,3,1.67,0.87,3,1,1,2.4,1.0,1.8,0.8,10.6,2.8,1.736,1.0379999999999998,0.8,1890.9,146,-199.30000000000018,-1.2,-0.6,-0.19999999999999996,-0.3999999999999999,-3.0,-0.19999999999999973,-0.724,-0.13200000000000012,-0.6000000000000001,-9
3320,2019-10-02,Mexico,Algeria,1,1,Continental Cup,0,1838.0,1755.6,14,4,5,1,1.72,0.48,0.92,draw,0,2,continental,3320,0,continental,0.92,1838.0,1,1,14,5,1.72,0.48,1,0,0,1.0,-0.6,0.6,1.2,7.6,2.2,1.312,1.4140000000000001,0.2,1804.8,158,3320,0,continental,0.92,1755.6,1,1,4,1,0.48,1.72,1,0,0,2.6,1.8,2.8,1.0,6.4,2.8,1.056,1.704,0.8,1709.9,149,94.89999999999986,-1.6,-2.4,-2.1999999999999997,-0.19999999999999996,1.1999999999999993,-0.5999999999999996,0.256,0.2899999999999998,-0.6000000000000001,9
3321,2019-10-03,Austria,Argentina,0,1,Continental Cup,1,1804.6,1985.9,6,10,1,3,1.3,1.7,0.92,away_win,-1,1,continental,3321,1,continental,0.92,1804.6,0,1,6,1,1.3,1.7,0,0,-1,0.8,-1.0,1.2,2.2,8.8,2.8,0.9939999999999998,1.5379999999999998,0.2,1772.7,124,3321,1,continental,0.92,1985.9,1,0,10,3,1.7,1.3,3,1,1,2.0,1.0,1.8,0.8,11.2,4.2,1.7579999999999998,1.448,0.6,1987.9,131,-215.20000000000005,-1.2,-2.0,-0.6000000000000001,-1.4000000000000001,-2.3999999999999986,-1.4000000000000004,-0.764,-0.08999999999999986,-0.39999999999999997,-7
3322,2019-10-03,South Korea,Senegal,2,0,Continental Cup,0,1800.6,1799.8,9,5,3,0,1.88,0.94,0.92,home_win,2,2,continental,3322,0,continental,0.92,1800.6,2,0,9,3,1.88,0.94,3,1,2,2.0,0.6,1.8,1.2,6.2,1.8,1.3960000000000001,1.318,0.6,1797.4,136,3322,0,continental,0.92,1799.8,0,2,5,0,0.94,1.88,0,0,-2,2.0,0.4,1.6,1.2,7.0,2.6,0.9639999999999999,1.242,0.6,1838.2,139,-40.799999999999955,0.0,0.19999999999999996,0.19999999999999996,0.0,-0.7999999999999998,-0.8,0.4320000000000003,-0.07600000000000007,0.0,-3
3323,2019-10-04,Ukraine,Argentina,2,0,Continental Cup,1,1741.6,1961.0,10,9,2,3,1.19,1.52,0.92,home_win,2,2,continental,3323,1,continental,0.92,1741.6,2,0,10,2,1.19,1.52,3,1,2,0.6,-0.8,1.4,2.2,5.0,1.6,1.028,1.698,0.0,1744.0,128,3323,1,continental,0.92,1961.0,0,2,9,3,1.52,1.19,0,0,-2,2.6,1.4,2.0,0.6,12.0,4.4,1.904,1.348,0.8,1985.9,132,-241.9000000000001,-2.0,-2.2,-0.6000000000000001,-1.6,-7.0,-2.8000000000000003,-0.8759999999999999,-0.34999999999999987,-0.8,-4
3324,2019-10-04,Wales,Portugal,0,2,Qualifier,0,1714.3,1888.9,9,8,2,2,1.44,1.3,0.85,away_win,-2,2,qualifier,3324,0,qualifier,0.85,1714.3,0,2,9,2,1.44,1.3,0,0,-2,0.4,-1.2,0.6,1.8,6.4,1.6,1.2280000000000002,1.472,0.0,1722.0,165,3324,0,qualifier,0.85,1888.9,2,0,8,2,1.3,1.44,3,1,2,2.0,1.0,2.2,1.2,9.2,3.4,1.608,0.866,0.6,1912.4,157,-190.4000000000001,-1.6,-2.2,-1.6,-0.6000000000000001,-2.799999999999999,-1.7999999999999998,-0.3799999999999999,-0.606,-0.6,8
3325,2019-10-04,Morocco,Ukraine,2,0,Nations League,1,1857.9,1793.9,9,6,2,2,1.75,0.86,0.75,home_win,2,2,nations_league,3325,1,nations_league,0.75,1857.9,2,0,9,2,1.75,0.86,3,1,2,0.6,-0.8,1.0,1.8,10.6,3.8,1.734,1.308,0.0,1882.1,140,3325,1,nations_league,0.75,1793.9,0,2,6,2,0.86,1.75,0,0,-2,1.2,0.2,1.8,1.6,6.4,2.0,1.162,1.554,0.2,1741.6,129,140.5,-0.6,-1.0,-0.8,-0.19999999999999996,4.199999999999999,1.7999999999999998,0.5720000000000001,0.246,-0.2,11
3326,2019-10-04,Paraguay,Uzbekistan,0,2,Continental Cup,1,1721.3,1666.6,8,5,1,2,1.19,0.83,0.92,away_win,-2,2,continental,3326,1,continental,0.92,1721.3,0,2,8,1,1.19,0.83,0,0,-2,2.0,0.4,1.2,0.8,6.0,2.0,1.028,1.526,0.6,1714.2,145,3326,1,continental,0.92,1666.6,2,0,5,2,0.83,1.19,3,1,2,1.0,-0.8,0.4,1.2,7.4,1.6,0.682,1.3199999999999998,0.2,1649.5,135,64.70000000000005,1.0,1.2000000000000002,0.7999999999999999,0.3999999999999999,-1.4000000000000004,0.3999999999999999,0.346,-0.20600000000000018,0.39999999999999997,10
3327,2019-10-06,Ecuador,Serbia,1,1,Qualifier,0,1770.9,1732.2,13,6,5,1,1.67,0.94,0.85,draw,0,2,qualifier,3327,0,qualifier,0.85,1770.9,1,1,13,5,1.67,0.94,1,0,0,1.4,-0.4,0.8,1.2,7.2,2.6,1.2479999999999998,1.0100000000000002,0.4,1752.7,141,3327,0,qualifier,0.85,1732.2,1,1,6,1,0.94,1.67,1,0,0,0.6,-0.8,0.2,1.0,7.2,2.6,1.134,1.518,0.0,1759.6,133,-6.899999999999864,0.7999999999999999,0.4,0.6000000000000001,-0.19999999999999996,0.0,0.0,0.11399999999999988,0.5079999999999998,0.4,8
3328,2019-10-06,Japan,Denmark,2,1,Friendly,0,1829.6,1844.4,6,8,2,3,1.63,1.42,0.5,home_win,1,3,friendly,3328,0,friendly,0.5,1829.6,2,1,6,2,1.63,1.42,3,1,1,1.8,0.6,1.8,1.2,9.8,2.6,1.334,1.0079999999999998,0.6,1812.4,121,3328,0,friendly,0.5,1844.4,1,2,8,3,1.42,1.63,0,0,-1,0.6,-0.6,0.8,1.4,8.8,2.2,1.496,1.262,0.0,1848.2,154,-35.799999999999955,1.2000000000000002,1.2,1.0,0.19999999999999996,1.0,0.3999999999999999,-0.16199999999999992,0.2540000000000002,0.6,-33
3329,2019-10-07,Germany,Morocco,1,1,Continental Cup,0,1924.6,1905.1,10,8,3,2,1.65,1.07,0.92,draw,0,2,continental,3329,0,continental,0.92,1924.6,1,1,10,3,1.65,1.07,1,0,0,2.2,1.0,1.6,0.6,10.0,3.4,1.6960000000000002,1.3679999999999999,0.6,1898.2,143,3329,0,continental,0.92,1905.1,1,1,8,2,1.07,1.65,1,0,0,1.0,-0.4,1.2,1.6,10.4,3.8,1.7759999999999998,1.2360000000000002,0.2,1857.9,141,40.299999999999955,1.2000000000000002,1.4,0.40000000000000013,1.0,-0.40000000000000036,-0.3999999999999999,-0.07999999999999963,-0.13199999999999967,0.39999999999999997,2
3330,2019-10-07,Algeria,Saudi Arabia,1,0,Nations League,1,1723.8,1694.2,11,6,3,3,1.26,0.88,0.75,home_win,1,1,nations_league,3330,1,nations_league,0.75,1723.8,1,0,11,3,1.26,0.88,3,1,1,2.2,1.6,2.8,1.2,6.2,2.8,0.942,1.7419999999999998,0.6,1755.6,150,3330,1,nations_league,0.75,1694.2,0,1,6,3,0.88,1.26,0,0,-1,1.4,0.0,1.2,1.2,6.8,2.4,0.616,1.754,0.4,1684.6,137,71.0,0.8000000000000003,1.6,1.5999999999999999,0.0,-0.5999999999999996,0.3999999999999999,0.32599999999999996,0.012000000000000233,0.19999999999999996,13
3331,2019-10-09,Netherlands,Czech Republic,3,1,World Cup,1,1861.9,1727.6,9,4,3,1,2.12,0.51,1.0,home_win,2,4,world_cup,3331,1,world_cup,1.0,1861.9,3,1,9,3,2.12,0.51,3,1,2,2.0,1.0,2.2,1.2,10.4,3.8,1.524,1.122,0.6,1870.0,128,3331,1,world_cup,1.0,1727.6,1,3,4,1,0.51,2.12,0,0,-2,1.4,0.4,1.4,1.0,6.2,1.8,0.842,1.6199999999999999,0.4,1723.6,143,146.4000000000001,0.6000000000000001,0.6,0.8000000000000003,-0.19999999999999996,4.2,1.9999999999999998,0.682,0.4979999999999998,0.19999999999999996,-15
3332,2019-10-09,Japan,Ivory Coast,1,4,World Cup,1,1817.3,1755.9,9,7,1,4,1.55,0.95,1.0,away_win,-3,5,world_cup,3332,1,world_cup,1.0,1817.3,1,4,9,1,1.55,0.95,0,0,-3,1.8,0.4,1.6,1.2,8.4,2.4,1.4,1.1280000000000001,0.6,1829.6,122,3332,1,world_cup,1.0,1755.9,4,1,7,4,0.95,1.55,3,1,3,0.2,-1.4,0.6,2.0,8.0,2.6,1.142,1.14,0.0,1747.0,148,82.59999999999991,1.6,1.7999999999999998,1.0,0.8,0.40000000000000036,-0.20000000000000018,0.258,0.011999999999999789,0.6,-26
3333,2019-10-10,South Africa,Colombia,0,2,Nations League,0,1658.1,1819.8,6,8,2,2,1.33,1.41,0.75,away_win,-2,2,nations_league,3333,0,nations_league,0.75,1658.1,0,2,6,2,1.33,1.41,0,0,-2,1.8,0.8,1.0,0.2,5.4,1.6,1.038,1.136,0.4,1649.6,137,3333,0,nations_league,0.75,1819.8,2,0,8,2,1.41,1.33,3,1,2,1.2,0.2,1.2,1.0,9.6,3.0,1.456,0.914,0.4,1811.7,139,-162.10000000000014,0.6000000000000001,0.6000000000000001,-0.19999999999999996,0.8,-4.199999999999999,-1.4,-0.4179999999999999,-0.22199999999999986,0.0,-2
3334,2019-10-10,Colombia,Italy,2,1,Friendly,1,1807.4,1877.3,9,7,4,2,1.22,1.54,0.5,home_win,1,3,friendly,3334,1,friendly,0.5,1807.4,2,1,9,4,1.22,1.54,3,1,1,1.2,0.0,1.0,1.0,8.6,2.6,1.3079999999999998,0.96,0.4,1819.8,140,3334,1,friendly,0.5,1877.3,1,2,7,2,1.54,1.22,0,0,-1,1.2,-0.2,1.4,1.6,10.6,3.2,1.802,1.036,0.2,1887.8,152,-68.0,0.0,0.2,-0.3999999999999999,0.6000000000000001,-2.0,-0.6000000000000001,-0.4940000000000002,0.07600000000000007,0.2,-12
3335,2019-10-12,Canada,Paraguay,1,3,World Cup,1,1743.1,1716.4,6,6,2,3,1.03,1.15,1.0,away_win,-2,4,world_cup,3335,1,world_cup,1.0,1743.1,1,3,6,2,1.03,1.15,0,0,-2,2.0,1.0,1.8,0.8,7.8,2.6,1.394,1.018,0.6,1748.6,121,3335,1,world_cup,1.0,1716.4,3,1,6,3,1.15,1.03,3,1,2,1.4,-0.2,1.0,1.2,6.6,1.6,1.0859999999999999,1.308,0.4,1721.3,146,27.299999999999955,0.6000000000000001,1.2,0.8,0.3999999999999999,1.2000000000000002,1.0,0.30800000000000005,0.29000000000000004,0.19999999999999996,-25
3336,2019-10-13,Saudi Arabia,Croatia,0,1,Nations League,0,1679.3,1872.8,5,5,3,2,0.92,1.11,0.75,away_win,-1,1,nations_league,3336,0,nations_league,0.75,1679.3,0,1,5,3,0.92,1.11,0,0,-1,1.2,-0.2,0.8,1.0,6.8,2.6,0.6799999999999999,1.6059999999999999,0.4,1694.2,138,3336,0,nations_league,0.75,1872.8,1,0,5,2,1.11,0.92,3,1,1,2.0,0.6,1.8,1.2,7.2,2.8,1.3880000000000001,1.004,0.6,1861.3,141,-167.0999999999999,-0.8,-0.8,-1.0,0.19999999999999996,-0.40000000000000036,-0.19999999999999973,-0.7080000000000002,-0.6019999999999999,-0.19999999999999996,-3
